text,choices
To pursue jobs!,"{'correctness': 'correct', 'punct': '!', 'correctTopics': '{EconOpp}', 'answerStyle': '{EconShort}', 'Grammar': '{EconShortToDo}', 'prose': 'To {EconPositiveVerb} {EconPosNoun}', 'EconPositiveVerb': 'pursue', 'EconPosNoun': 'jobs'}"
religious freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortPhrase}', 'ReligionShortPhrase': 'religious freedom'}"
To have freedom of religion,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionPositiveVerb} {ReligionPosNoun}', 'ReligionPositiveVerb': 'have', 'ReligionPosNoun': 'freedom of religion'}"
To avoid taxation.,"{'correctness': 'incorrect', 'punct': '.', 'falsePhrase': '{Taxation}', 'answerStyle': '{TaxShort}', 'Grammar': 'To {TaxVerb} {TaxNoun}', 'TaxVerb': 'avoid', 'TaxNoun': 'taxation'}"
Religious freedom!,"{'correctness': 'correct', 'punct': '!', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortPhrase}', 'ReligionShortPhrase': 'Religious freedom'}"
To get economic opportunities!,"{'correctness': 'correct', 'punct': '!', 'correctTopics': '{EconOpp}', 'answerStyle': '{EconShort}', 'Grammar': '{EconShortToDo}', 'prose': 'To {EconPositiveVerb} {EconPosNoun}', 'EconPositiveVerb': 'get', 'EconPosNoun': 'economic opportunities'}"
political freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsShort}', 'Grammar': '{PoliticsShortPhrase}', 'PoliticsShortPhrase': 'political freedom'}"
They were pursuing freedom of religion,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionFull}', 'ReligionFullGrammar': '{Subject} {PositiveWish} {ReligionPosNoun}', 'Subject': 'They', 'PositiveWish': 'were pursuing', 'ReligionPosNoun': 'freedom of religion'}"
To obtain political freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsShort}', 'Grammar': '{PoliticsShortToDo}', 'prose': 'To {PoliticsPositiveVerb} {PoliticsPosNoun}', 'PoliticsPositiveVerb': 'obtain', 'PoliticsPosNoun': 'political freedom'}"
They were seeking political freedom.,"{'correctness': 'correct', 'punct': '.', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsFull}', 'FullGrammar': '{Subject} {PositiveWish} {PoliticsPosNoun}', 'Subject': 'They', 'PositiveWish': 'were seeking', 'PoliticsPosNoun': 'political freedom'}"
Colonists would like to have a better future!,"{'correctness': 'incorrect', 'punct': '!', 'falsePhrase': '{GeneralLife}', 'answerStyle': '{LifeFull}', 'FullGrammar': '{Subject} {PositiveWish} {GeneralLifeNoun}', 'Subject': 'Colonists', 'PositiveWish': 'would like to have', 'GeneralLifeNoun': 'a better future'}"
Those colonists dislike King George,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsFull}', 'FullGrammar': '{Subject} {NegativeWish} {PoliticsNoun}', 'Subject': 'Those colonists', 'NegativeWish': 'dislike', 'PoliticsNoun': 'King George'}"
They hate religious oppression.,"{'correctness': 'correct', 'punct': '.', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionFull}', 'ReligionFullGrammar': '{Subject} {NegativeWish} {ReligionNegNoun}', 'Subject': 'They', 'NegativeWish': 'hate', 'ReligionNegNoun': 'religious oppression'}"
To get religious freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionPositiveVerb} {ReligionPosNoun}', 'ReligionPositiveVerb': 'get', 'ReligionPosNoun': 'religious freedom'}"
freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortPhrase}', 'ReligionShortPhrase': 'freedom'}"
Because they were seeking political liberty,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsFull}', 'FullGrammar': '{Subject} {PositiveWish} {PoliticsPosNoun}', 'Subject': 'Because they', 'PositiveWish': 'were seeking', 'PoliticsPosNoun': 'political liberty'}"
political liberty,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsShort}', 'Grammar': '{PoliticsShortPhrase}', 'PoliticsShortPhrase': 'political liberty'}"
To have religious freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionPositiveVerb} {ReligionPosNoun}', 'ReligionPositiveVerb': 'have', 'ReligionPosNoun': 'religious freedom'}"
To escape religious persecutions,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionNegativeVerb} {ReligionNegNoun}', 'ReligionNegativeVerb': 'escape', 'ReligionNegNoun': 'religious persecutions'}"
To get religious freedom.,"{'correctness': 'correct', 'punct': '.', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionPositiveVerb} {ReligionPosNoun}', 'ReligionPositiveVerb': 'get', 'ReligionPosNoun': 'religious freedom'}"
Colonists have desires to explore new land,"{'correctness': 'incorrect', 'punct': '', 'falsePhrase': '{Exploration}', 'answerStyle': '{ExplorFull}', 'FullGrammar': '{Subject} {ExploreWish} {ExploreNoun}', 'Subject': 'Colonists', 'ExploreWish': 'have desires to explore', 'ExploreNoun': 'new land'}"
To acquire jobs,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{EconOpp}', 'answerStyle': '{EconShort}', 'Grammar': '{EconShortToDo}', 'prose': 'To {EconPositiveVerb} {EconPosNoun}', 'EconPositiveVerb': 'acquire', 'EconPosNoun': 'jobs'}"
Because they would like to have religious liberty,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionFull}', 'ReligionFullGrammar': '{Subject} {PositiveWish} {ReligionPosNoun}', 'Subject': 'Because they', 'PositiveWish': 'would like to have', 'ReligionPosNoun': 'religious liberty'}"
To escape religious persecutions,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionNegativeVerb} {ReligionNegNoun}', 'ReligionNegativeVerb': 'escape', 'ReligionNegNoun': 'religious persecutions'}"
To escape political persecutions,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsShort}', 'Grammar': '{PoliticsShortToDo}', 'prose': 'To {PoliticsNegativeVerb} {PoliticsNegNoun}', 'PoliticsNegativeVerb': 'escape', 'PoliticsNegNoun': 'political persecutions'}"
Because they were escaping King George,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsFull}', 'FullGrammar': '{Subject} {NegativeWish} {PoliticsNoun}', 'Subject': 'Because they', 'NegativeWish': 'were escaping', 'PoliticsNoun': 'King George'}"
Freedom of religion.,"{'correctness': 'correct', 'punct': '.', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortPhrase}', 'ReligionShortPhrase': 'Freedom of religion'}"
To have freedom of practicing religion,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionPositiveVerb} {ReligionPosNoun}', 'ReligionPositiveVerb': 'have', 'ReligionPosNoun': 'freedom of practicing religion'}"
To escape religious oppression,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionNegativeVerb} {ReligionNegNoun}', 'ReligionNegativeVerb': 'escape', 'ReligionNegNoun': 'religious oppression'}"
To obtain religious freedom!,"{'correctness': 'correct', 'punct': '!', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionPositiveVerb} {ReligionPosNoun}', 'ReligionPositiveVerb': 'obtain', 'ReligionPosNoun': 'religious freedom'}"
They want political freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsFull}', 'FullGrammar': '{Subject} {PositiveWish} {PoliticsPosNoun}', 'Subject': 'They', 'PositiveWish': 'want', 'PoliticsPosNoun': 'political freedom'}"
To obtain political freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsShort}', 'Grammar': '{PoliticsShortToDo}', 'prose': 'To {PoliticsPositiveVerb} {PoliticsPosNoun}', 'PoliticsPositiveVerb': 'obtain', 'PoliticsPosNoun': 'political freedom'}"
To escape persecutions by monarchies,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsShort}', 'Grammar': '{PoliticsShortToDo}', 'prose': 'To {PoliticsNegativeVerb} {PoliticsNegNoun}', 'PoliticsNegativeVerb': 'escape', 'PoliticsNegNoun': 'persecutions by monarchies'}"
Because they dislike religious oppression,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionFull}', 'ReligionFullGrammar': '{Subject} {NegativeWish} {ReligionNegNoun}', 'Subject': 'Because they', 'NegativeWish': 'dislike', 'ReligionNegNoun': 'religious oppression'}"
To get religious liberty,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionPositiveVerb} {ReligionPosNoun}', 'ReligionPositiveVerb': 'get', 'ReligionPosNoun': 'religious liberty'}"
Religious freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortPhrase}', 'ReligionShortPhrase': 'Religious freedom'}"
To get gold,"{'correctness': 'incorrect', 'punct': '', 'falsePhrase': '{Goods}', 'answerStyle': '{GoodsShort}', 'Grammar': '{GoodsShortToDo}', 'prose': 'To {GoodsPositiveVerb} {GoodsNoun}', 'GoodsPositiveVerb': 'get', 'GoodsNoun': 'gold'}"
To pursue gold,"{'correctness': 'incorrect', 'punct': '', 'falsePhrase': '{Goods}', 'answerStyle': '{GoodsShort}', 'Grammar': '{GoodsShortToDo}', 'prose': 'To {GoodsPositiveVerb} {GoodsNoun}', 'GoodsPositiveVerb': 'pursue', 'GoodsNoun': 'gold'}"
To evade religious persecutions,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionNegativeVerb} {ReligionNegNoun}', 'ReligionNegativeVerb': 'evade', 'ReligionNegNoun': 'religious persecutions'}"
Political freedom.,"{'correctness': 'correct', 'punct': '.', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsShort}', 'Grammar': '{PoliticsShortPhrase}', 'PoliticsShortPhrase': 'Political freedom'}"
To evade religious persecutions,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionNegativeVerb} {ReligionNegNoun}', 'ReligionNegativeVerb': 'evade', 'ReligionNegNoun': 'religious persecutions'}"
Freedom of religion,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortPhrase}', 'ReligionShortPhrase': 'Freedom of religion'}"
religious liberty.,"{'correctness': 'correct', 'punct': '.', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortPhrase}', 'ReligionShortPhrase': 'religious liberty'}"
For a new life,"{'correctness': 'incorrect', 'punct': '', 'falsePhrase': '{GeneralLife}', 'answerStyle': '{LifeShort}', 'Grammar': '{LifeShortPhrase}', 'LifeShortPhrase': 'For a new life'}"
Those colonists were escaping religious persecutions,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionFull}', 'ReligionFullGrammar': '{Subject} {NegativeWish} {ReligionNegNoun}', 'Subject': 'Those colonists', 'NegativeWish': 'were escaping', 'ReligionNegNoun': 'religious persecutions'}"
To obtain a new life,"{'correctness': 'incorrect', 'punct': '', 'falsePhrase': '{GeneralLife}', 'answerStyle': '{LifeShort}', 'Grammar': 'To {LifeVerb} {GeneralLifeNoun}', 'LifeVerb': 'obtain', 'GeneralLifeNoun': 'a new life'}"
To escape religious persecutions,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionNegativeVerb} {ReligionNegNoun}', 'ReligionNegativeVerb': 'escape', 'ReligionNegNoun': 'religious persecutions'}"
To acquire freedom of religion.,"{'correctness': 'correct', 'punct': '.', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionPositiveVerb} {ReligionPosNoun}', 'ReligionPositiveVerb': 'acquire', 'ReligionPosNoun': 'freedom of religion'}"
They were pursuing religious freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionFull}', 'ReligionFullGrammar': '{Subject} {PositiveWish} {ReligionPosNoun}', 'Subject': 'They', 'PositiveWish': 'were pursuing', 'ReligionPosNoun': 'religious freedom'}"
To evade religious persecutions,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionNegativeVerb} {ReligionNegNoun}', 'ReligionNegativeVerb': 'evade', 'ReligionNegNoun': 'religious persecutions'}"
Religious freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortPhrase}', 'ReligionShortPhrase': 'Religious freedom'}"
They dislike England,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsFull}', 'FullGrammar': '{Subject} {NegativeWish} {PoliticsNoun}', 'Subject': 'They', 'NegativeWish': 'dislike', 'PoliticsNoun': 'England'}"
To run from their economic hardships!,"{'correctness': 'correct', 'punct': '!', 'correctTopics': '{EconOpp}', 'answerStyle': '{EconShort}', 'Grammar': '{EconShortToDo}', 'prose': 'To {EconNegativeVerb} {EconNegNoun}', 'EconNegativeVerb': 'run from their', 'EconNegNoun': 'economic hardships'}"
To have political freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsShort}', 'Grammar': '{PoliticsShortToDo}', 'prose': 'To {PoliticsPositiveVerb} {PoliticsPosNoun}', 'PoliticsPositiveVerb': 'have', 'PoliticsPosNoun': 'political freedom'}"
They are looking for freedom of religion,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionFull}', 'ReligionFullGrammar': '{Subject} {PositiveWish} {ReligionPosNoun}', 'Subject': 'They', 'PositiveWish': 'are looking for', 'ReligionPosNoun': 'freedom of religion'}"
They do not like religious persecutions,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionFull}', 'ReligionFullGrammar': '{Subject} {NegativeWish} {ReligionNegNoun}', 'Subject': 'They', 'NegativeWish': 'do not like', 'ReligionNegNoun': 'religious persecutions'}"
To gain political freedom.,"{'correctness': 'correct', 'punct': '.', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsShort}', 'Grammar': '{PoliticsShortToDo}', 'prose': 'To {PoliticsPositiveVerb} {PoliticsPosNoun}', 'PoliticsPositiveVerb': 'gain', 'PoliticsPosNoun': 'political freedom'}"
To acquire freedom of practicing religion.,"{'correctness': 'correct', 'punct': '.', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionPositiveVerb} {ReligionPosNoun}', 'ReligionPositiveVerb': 'acquire', 'ReligionPosNoun': 'freedom of practicing religion'}"
Colonists do not like Britain,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Politics}', 'answerStyle': '{PoliticsFull}', 'FullGrammar': '{Subject} {NegativeWish} {PoliticsNoun}', 'Subject': 'Colonists', 'NegativeWish': 'do not like', 'PoliticsNoun': 'Britain'}"
Religious freedom!,"{'correctness': 'correct', 'punct': '!', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortPhrase}', 'ReligionShortPhrase': 'Religious freedom'}"
Those colonists are looking for religious freedom.,"{'correctness': 'correct', 'punct': '.', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionFull}', 'ReligionFullGrammar': '{Subject} {PositiveWish} {ReligionPosNoun}', 'Subject': 'Those colonists', 'PositiveWish': 'are looking for', 'ReligionPosNoun': 'religious freedom'}"
To get religious freedom,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{Religion}', 'answerStyle': '{ReligionShort}', 'ReligionShortGrammar': '{ReligionShortToDo}', 'ReligionShort': 'To {ReligionPositiveVerb} {ReligionPosNoun}', 'ReligionPositiveVerb': 'get', 'ReligionPosNoun': 'religious freedom'}"
economic opportunities,"{'correctness': 'correct', 'punct': '', 'correctTopics': '{EconOpp}', 'answerStyle': '{EconShort}', 'Grammar': '{EconShortPhrase}', 'EconShortPhrase': 'economic opportunities'}"
Because they are looking for gold,"{'correctness': 'incorrect', 'punct': '', 'falsePhrase': '{Goods}', 'answerStyle': '{GoodsFull}', 'FullGrammar': '{Subject} {PositiveWish} {GoodsNoun}', 'Subject': 'Because they', 'PositiveWish': 'are looking for', 'GoodsNoun': 'gold'}"
